"id","created_at","text"
987093000000000000,"19/04/2018 22:18","Sinaloa no podia ser la excepcion, tambien aqui la gente participa entusiasmada y feliz por el cambio que esta por https://t.co/MZgj8HsTCN"
986667000000000000,"18/04/2018 18:04","Vamos a ganar el dia primero de julio y no vamos a fallarle al pueblo. El poder solo tiene sentido, y se convierte https://t.co/WQpRjT0epJ"
986443000000000000,"18/04/2018 03:15","Vean como cerramos la jornada el dia de hoy en Ciudad Obregon, Sonora. Como lo repite aqui la gente ahora si o co https://t.co/n6IDkFpjeN"
986395000000000000,"18/04/2018 00:05","Estuvimos con los ocho gobernadores de los pueblos yaquis. Tomamos acuerdos como hermanos. Nos recibieron con music https://t.co/Zc1oznx1Wz"
986056000000000000,"17/04/2018 01:39","Miren como nos fue en Nogales. Como diria Juan Gabriel \xe2\x80\x98A mi me gusta mucho estar en la frontera\xe2\x80\x99. https://t.co/4bkqqI9Mt3"
985865000000000000,"16/04/2018 13:00","La mafia del poder esta al borde de un ataque de nervios, no les ha funcionado ni les funcionara la guerra sucia. H https://t.co/Fl31xJYjNz"
985653000000000000,"15/04/2018 22:56","Miren la participacion de la gente en Ensenada. Si asi esta el norte, imaginen el sur. Esto explica el nerviosismo https://t.co/IJaxx4UJOZ"
985571000000000000,"15/04/2018 17:31","Tengo informacion de que los de la mafia del poder mandan robar carteras en nuestros eventos para despojar a la gen https://t.co/QIahNYw3KO"
985353000000000000,"15/04/2018 03:05","Miren cuanta gente participo en el acto de Tijuana! Es impresionante el silencio y la forma como irrumpe la pasion https://t.co/DbwoQgq8MW"
985230000000000000,"14/04/2018 18:57","La campanna la esta haciendo el pueblo con su ingenio y alegria. Terminamos la visita a Los Cabos, vamos a Tijuana. https://t.co/E4bAm3JK7Z"
984899000000000000,"13/04/2018 20:59","Al triunfar, desde el primero de julio hasta el primero de diciembre, en el periodo en que sere presidente electo, https://t.co/NcQMsNttA8"
984541000000000000,"12/04/2018 21:19","bSi solo fuese por la voluntad de la gente podriamos decir este arroz ya se cocio, pero debemos prepararnos para e https://t.co/v9H88qoCRj"
984497000000000000,"12/04/2018 18:22","Lamento el fallecimiento de Sergio Pitol, siempre solidario con nosotros como Fernando del Paso y Elenita Poniatows https://t.co/vQuz69nWsX"
984239000000000000,"12/04/2018 01:17","Seguimos recogiendo los sentimientos y la sabiduria de la gente. En la mannana estuvimos en Tequila, Jalisco, y por https://t.co/baonK0eI03"
984092000000000000,"11/04/2018 15:32","El fallo del TEPJF a favor del candidato independiente tiene mucha miga, pero lo mejor de la farsa es ver a integ https://t.co/Kq1UCPQDZy"
983804000000000000,"10/04/2018 20:30","A 99 annos del asesinato de Zapata, recordamos su lucha y reafirmamos nuestros compromisos con indigenas y campesino https://t.co/uFSWRhL8Gg"
983526000000000000,"10/04/2018 02:02","Acompannamos a Claudia Sheinbaum en las delegaciones de Azcapotzalco y Miguel Hidalgo. La gente en la Ciudad de Mexi https://t.co/hICtSyVb3p"
983149000000000000,"09/04/2018 01:04","Asi como empezamos en Ciudad Juarez, con mucha participacion y alegria de la gente, terminamos la semana en Zapopan https://t.co/G7I17WuWdK"
983003000000000000,"08/04/2018 15:25","No es venganza, es justicia y austeridad republicana. https://t.co/clAQXqybuM"
982689000000000000,"07/04/2018 18:39","Segun esta encuesta telefonica del dia 3 de abril, con estos numeros iniciamos la campanna ---&gt; https://t.co/CRgrj55d1Y"
982379000000000000,"06/04/2018 22:08","Terminamos la gira por la frontera, ademas de reafirmar nuestra postura con relacion a Estados Unidos, dimos a cono https://t.co/VgKCd6qJXh"
982312000000000000,"06/04/2018 17:39","bDesde Mi Matamoros querido, como cantaba Rigo Tovar, volvimos a pedirle, con urbanidad politica, a Donald Trump q https://t.co/aIrqHUCxOw"
982013000000000000,"05/04/2018 21:52","He tratado el tema sobre las amenazas del presidente Trump y su memorandum para enviar a la Guardia Nacional a la f https://t.co/mPg8WdhcpX"
981933000000000000,"05/04/2018 16:32","Habra un autentico Estado de derecho, no de chueco o cohecho, como ahora. https://t.co/pWWgPXjMJs"
981687000000000000,"05/04/2018 00:16","No a la militarizacion de la frontera, ni al muro; si al respeto mutuo y a la cooperacion para el desarrollo https://t.co/Nn3KU6jOmH"
